scenario,timestamp_mins,user_id,is_abusive,content_risk,message_velocity,burst_score,account_age_days,activity_ratio,reply_density,is_live,creator_subscribers,is_sensitive_topic
coordinated_harassment,0.005979388347953085,attacker_0,1,0.7062824692109398,13.802583742692342,0.7919967536652844,14.371611864974467,25.402349231628513,0.8276590840397546,True,2000000,True
coordinated_harassment,0.013050820857773981,attacker_29,1,0.9500374137995939,11.12693836879967,0.9645409183758543,26.55000097189736,21.09879517867179,0.7879012120047256,True,2000000,True
coordinated_harassment,0.014085829248283721,attacker_37,1,0.5515849774240851,11.315470683152542,0.8660919492275454,45.645811498193034,18.441283266100278,0.8403858187912006,True,2000000,True
coordinated_harassment,0.01601628134756572,attacker_49,1,0.8287205902323905,14.307727052319196,0.8103132963266385,28.07991489570975,49.14340160820175,0.8856584054322993,True,2000000,True
coordinated_harassment,0.03503198172412447,attacker_17,1,0.7105583380633612,50.0935826094876,0.9149566907190919,3.4293199801802396,31.510739873361775,0.9576081133419194,True,2000000,True
coordinated_harassment,0.03729317282956579,attacker_16,1,0.751361636609264,26.663941534774146,0.9990609541112203,6.1565397995651665,57.555478240726,0.6358711115193874,True,2000000,True
coordinated_harassment,0.04369342397240361,attacker_4,1,0.8953202018314144,19.161337522280764,0.8679935929024332,2.1870986543207547,28.806847912328028,0.8517325139333752,True,2000000,True
coordinated_harassment,0.04436948406060326,attacker_33,1,0.893800227418389,61.617998230809064,0.8805592444323692,9.914905571118162,23.080297388529193,0.9097561747867214,True,2000000,True
coordinated_harassment,0.04971903183158832,attacker_6,1,0.7683289544063098,49.872144875687724,0.7968501882925597,24.358691343917,12.07494416394514,0.9349827389932646,True,2000000,True
coordinated_harassment,0.051284131612871375,attacker_25,1,0.6771789902941503,21.958102754620644,0.8687098094940052,6.6363250434220715,55.40512491649092,0.8534482645005077,True,2000000,True
coordinated_harassment,0.07031850054238831,attacker_15,1,0.71290313767627,26.737682575031823,0.890246110541708,4.228932097531865,36.26164745515745,0.9050075283681003,True,2000000,True
coordinated_harassment,0.07292210165123691,attacker_39,1,0.8790281842432534,18.215264985418308,0.9093559375819305,5.041060702801168,17.582302194710838,0.8803270398130773,True,2000000,True
coordinated_harassment,0.07410398738698554,attacker_5,1,0.9168740880682306,39.267222102002876,0.9503249076617434,7.8482088585579515,36.353128637907304,0.6256297365873488,True,2000000,True
coordinated_harassment,0.08223131388891525,user_54,0,0.09294764173473055,1.5915462608924589,0.173702254607745,133.38873392440883,1.6543244355219484,0.21103374955718038,True,2000000,True
coordinated_harassment,0.08458349844536239,attacker_28,1,0.6284398146960464,12.739979835568136,0.9141502495051731,34.82792941040541,38.62899715513481,0.8035816341772756,True,2000000,True
coordinated_harassment,0.08901807855234267,attacker_15,1,0.8627501742802463,23.059762143548003,0.9658543388151597,7.434894883419192,18.9722695627866,0.7201656276287525,True,2000000,True
coordinated_harassment,0.09280577203025131,attacker_34,1,0.8713661397854482,15.483484967520496,0.9775759436771815,4.29237421721187,44.348149502925786,0.514240686295748,True,2000000,True
coordinated_harassment,0.10952327764406267,attacker_8,1,0.8249144133007716,18.02945388292911,0.8369451282754381,7.267980289512716,23.11074674819142,0.7381241462164352,True,2000000,True
coordinated_harassment,0.11568889889432121,attacker_25,1,0.9602140244615844,22.358871284713526,0.8761176892815157,23.640868695675973,47.571780183053434,0.7532948829627489,True,2000000,True
