scenario,timestamp_mins,user_id,is_abusive,content_risk,message_velocity,burst_score,account_age_days,activity_ratio,reply_density,is_live,creator_subscribers,is_sensitive_topic
spam_flooding,0.00024061947155873398,spammer_198,1,0.15082648575875934,31.481936106324934,0.6886532688810881,1.9384140451735692,76.20835788913028,0.32338166206538865,True,2000000,False
spam_flooding,0.007222329576606623,spammer_20,1,0.09270161446018035,17.69363929995842,0.7780861054351692,5.0943637704934766,27.69153531266374,0.42163379491178077,True,2000000,False
spam_flooding,0.009149735748417154,spammer_117,1,0.5232913691063705,19.581718856709983,0.8284761498100339,1.9840519795689686,18.936975178484605,0.295310380060124,True,2000000,False
spam_flooding,0.010285103642811433,spammer_55,1,0.12069110101809347,40.81527979195123,0.825821394305624,4.960728265341993,43.396520315697146,0.3630852146008467,True,2000000,False
spam_flooding,0.012803722671533846,user_262,0,0.25642640216279083,1.2023427204483008,0.2485742287016943,118.61168460267024,0.9575110744877081,0.17940692422190005,True,2000000,False
spam_flooding,0.014670289013382631,spammer_48,1,0.3464635814515323,31.98067493007922,0.542297823104238,2.336887770164127,34.47307675754533,0.21764715664555315,True,2000000,False
spam_flooding,0.015490182890915971,spammer_188,1,0.5988062082611512,18.709469473463457,0.48450833724756354,4.010173574548757,26.85339781717778,0.21016000938379653,True,2000000,False
spam_flooding,0.016919932869887133,spammer_85,1,0.6331834794773167,28.60767713518985,0.4460551956132122,1.2726652213159118,51.490497236734,0.505905644245648,True,2000000,False
spam_flooding,0.016951893988457756,spammer_4,1,0.37269098791960925,17.500265496552398,0.6013211916169393,9.325967499735462,69.28559284081402,0.17378542375173836,True,2000000,False
spam_flooding,0.017542523357216844,spammer_3,1,0.6566441085067446,21.39884687821492,0.5711407402665513,3.179733892669053,56.1566052806152,0.2994603838532673,True,2000000,False
spam_flooding,0.0175542545532531,spammer_190,1,0.39529786723514776,25.913093145257687,0.5138491193482859,9.791993127445505,28.95198898730443,0.3286666564665532,True,2000000,False
spam_flooding,0.018873149110615328,spammer_72,1,0.27718991093462936,41.130416898941746,0.758137022078479,3.9415368560256425,33.944074508784794,0.37350515512810073,True,2000000,False
spam_flooding,0.020398034247023356,spammer_27,1,0.30698712632852115,28.172069457326234,0.9657519410733318,1.5322342524406272,29.785084031782887,0.3541252340773723,True,2000000,False
spam_flooding,0.022344679645750487,spammer_27,1,0.22056609633103116,32.04091981781453,0.5969178203942123,5.20867234548278,28.968926339779706,0.18893382961213304,True,2000000,False
spam_flooding,0.023049417455488497,user_157,0,0.06623744260184272,0.5452226010734119,0.14134558643232903,33.26434305181853,0.28781199549396935,0.12408861851543922,True,2000000,False
spam_flooding,0.023049679865840833,spammer_142,1,0.6108248136625544,19.97870867837699,0.6485701386372574,1.7472394230384787,17.058268047339304,0.3748316271310763,True,2000000,False
spam_flooding,0.023169974591779052,user_161,0,0.26195540002004725,0.15338688833290734,0.03630907703658766,978.2876427280194,1.6381007428733814,0.39210263799485384,True,2000000,False
spam_flooding,0.02338908097669068,spammer_174,1,0.26728845070605045,20.011952833662175,0.7239448501878877,3.595732717332261,113.11703471095731,0.4520647935524426,True,2000000,False
spam_flooding,0.023643615449346345,user_357,0,0.10944760251940548,0.04571610678277052,0.07826621038383727,645.7348353640626,0.7761274681199343,0.2157050839231101,True,2000000,False
spam_flooding,0.024901917956290376,spammer_9,1,0.4853900067742596,44.70607848155797,0.5359794088886607,3.451817006270628,26.55107851671673,0.503918735117517,True,2000000,False
spam_flooding,0.028086244977205688,spammer_94,1,0.48260360295138033,37.017079895270285,0.8597034089673066,11.745539495821145,15.119577983225145,0.6271197521411896,True,2000000,False
spam_flooding,0.03142308330496113,spammer_34,1,0.1264173141008122,26.82280126022746,0.6301129032851448,23.60948181671884,122.25614196582657,0.3959204634047984,True,2000000,False
spam_flooding,0.034903956959929094,user_95,0,0.4753351027763307,0.14386358952953904,0.10921653386511372,126.544157033048,0.521344230090027,0.35674268285774224,True,2000000,False
spam_flooding,0.0356375141431059,spammer_149,1,0.25009787874742945,51.93532290157281,0.8486080906823055,1.5332708783004674,31.256951959393252,0.4151097393338748,True,2000000,False
spam_flooding,0.03699264096189758,spammer_36,1,0.7081987626604463,18.55796146827179,0.4872797890891766,13.377764722208486,60.07923858210446,0.41967786681714675,True,2000000,False
spam_flooding,0.03955353777483683,spammer_29,1,0.33154875250033217,27.14816002511685,0.4708808148535967,1.6268460408185388,52.19619453137973,0.48012783849781954,True,2000000,False
spam_flooding,0.039880836707462675,spammer_109,1,0.5321308977369381,26.350998483748157,0.8387708945197277,3.463990565731527,33.82818549841676,0.22214282255947332,True,2000000,False
spam_flooding,0.04152420561664871,spammer_134,1,0.3424971602804267,32.70392332912911,0.8233833906879529,13.155755759518387,20.411326044381028,0.2966928158241158,True,2000000,False
spam_flooding,0.0481465156992944,user_304,0,0.19120571340911846,2.6995980639610906,0.11900026893876317,288.29275361668334,4.140778368463941,0.5263279416192164,True,2000000,False
spam_flooding,0.05309616238479975,spammer_144,1,0.3633271450754704,53.28215862091078,0.7619281325571933,1.3951673129494915,56.218275097392215,0.4282647329003591,True,2000000,False
spam_flooding,0.054462672451628946,spammer_142,1,0.23596091703253583,59.3223938817033,0.7836217112498531,5.327947848027581,75.18043793930397,0.16482456688245878,True,2000000,False
spam_flooding,0.055367712327104024,spammer_65,1,0.4801370651335262,32.91228515443018,0.6913423856778629,5.777276888890296,29.519827289607385,0.22842081962490357,True,2000000,False
spam_flooding,0.05813300642683317,spammer_137,1,0.3399370653460168,25.081671246312606,0.7746361521059768,1.046426448844547,24.367534672648354,0.4474166229072381,True,2000000,False
spam_flooding,0.06398078791372719,user_298,0,0.30491237649211395,2.3462061933576996,0.17873761797819016,488.13125877993537,0.37848072622353496,0.14406900101732473,True,2000000,False
spam_flooding,0.06409166732796845,spammer_190,1,0.46538926051626095,96.3017914850011,0.7847663566574441,7.082817142491503,15.579414343666379,0.3967175568425608,True,2000000,False
spam_flooding,0.0648833532511961,spammer_0,1,0.30046267267890336,54.25943199912984,0.6344921182856633,1.2076112939179466,56.17034041017645,0.3410988198272443,True,2000000,False
spam_flooding,0.06871917345478595,spammer_43,1,0.6923264506419462,86.64235658115614,0.5570370203980852,1.415303625212126,18.801140955784742,0.3955258310609609,True,2000000,False
spam_flooding,0.07037073055151888,user_327,0,0.2378904552555983,0.5064383759530485,0.06576582607721318,183.24866957918127,4.975904743313657,0.03365101900049105,True,2000000,False
spam_flooding,0.0718999158897804,user_97,0,0.10350510955661255,1.4848165918859608,0.03946137590834552,73.46157507720176,0.17914104186288426,0.05571493167947601,True,2000000,False
spam_flooding,0.07370812853686626,spammer_2,1,0.41355418507837927,31.46064954548603,0.2840060052340953,8.230793743179635,22.853027480520023,0.5187990944970766,True,2000000,False
spam_flooding,0.07373246267128375,user_344,0,0.2488426813570501,0.28873801510293196,0.28841672967045545,428.2678796112479,6.685178668112266,0.33476471240933636,True,2000000,False
spam_flooding,0.07605019767719545,user_363,0,0.24387515289914652,2.023350460911761,0.2534900400202572,348.15864746294824,3.1231363179467433,0.19023913320109595,True,2000000,False
spam_flooding,0.07709809267132162,user_369,0,0.08741258549676943,0.29291437117918123,0.23000655370992867,94.08115549534905,0.7754304511476797,0.3550723638131082,True,2000000,False
spam_flooding,0.07722553777737617,spammer_81,1,0.36630860239229196,19.040601098929347,0.7651014293683657,8.000530775866014,17.786808508541824,0.2679702468353499,True,2000000,False
spam_flooding,0.07730387352305024,spammer_29,1,0.4029827512324852,65.11742391418068,0.5299384544888401,1.1839295049388527,38.44667849295695,0.20974675582726135,True,2000000,False
spam_flooding,0.08092334465945594,spammer_197,1,0.4936609146346328,24.548670176588594,0.5982913367123873,1.868554264420478,32.634234125552354,0.10023759671366632,True,2000000,False
spam_flooding,0.08431435041052204,spammer_111,1,0.3705130306735423,34.2331116654361,0.6761776740668893,1.2209254639721059,25.48276260740515,0.3232871205387685,True,2000000,False
spam_flooding,0.09120804122665693,spammer_187,1,0.4404864422449331,60.183210934292745,0.8705107051422546,4.311680780454062,30.549580091881584,0.4910911741335109,True,2000000,False
spam_flooding,0.09615851728380087,spammer_152,1,0.4517353627333521,32.403530513444025,0.7840300292807838,1.8447702595800684,37.65489616116235,0.2798097502686435,True,2000000,False
spam_flooding,0.09638487843184607,user_346,0,0.2760181332501014,0.8839394903401947,0.05240066929681877,507.8450048992237,0.039121737766257804,0.09349244972001673,True,2000000,False
spam_flooding,0.09663573876020348,spammer_107,1,0.5906997873928286,39.942063628317506,0.9166715721742252,2.4130578651885712,32.68742855631177,0.21864463377843135,True,2000000,False
spam_flooding,0.09712752088745391,spammer_163,1,0.38333141875066473,69.18767991763912,0.768296691435644,25.836036932039004,19.4462329665022,0.2362576577809048,True,2000000,False
spam_flooding,0.09738385189607013,spammer_85,1,0.29516278874456703,24.40515049618938,0.4824707185383814,2.1589560832229058,128.17175226590797,0.21275668757376423,True,2000000,False
spam_flooding,0.0987631250613008,user_4,0,0.07175938758561642,0.9971543582766178,0.2297118243936056,51.216248729722366,1.6314804559533267,0.1386131808241053,True,2000000,False
spam_flooding,0.09939954348640201,spammer_130,1,0.284573596165428,84.41205347982509,0.6932614463795685,6.837665742007713,71.35267243827559,0.5870643301589921,True,2000000,False
spam_flooding,0.10171968307122914,spammer_185,1,0.23403156447585158,19.612291782874767,0.5961799766672563,4.9618762542474375,41.024810312861405,0.21307628320049335,True,2000000,False
spam_flooding,0.10370671403100384,spammer_196,1,0.4480109761161065,20.002179083807235,0.7111323360924483,6.774909305400165,97.95027051658057,0.24714048622502424,True,2000000,False
spam_flooding,0.10828493596993283,user_271,0,0.045040751851882305,2.112023435170161,0.13890233021918233,151.80022660571467,0.0021394671993293013,0.3557767200682601,True,2000000,False
spam_flooding,0.11103227702578822,user_151,0,0.14961756283378172,1.1330709004686317,0.10931123211845929,86.62717165411166,5.617904262497688,0.21154199352976663,True,2000000,False
spam_flooding,0.11341850203318682,user_350,0,0.19826507082860484,2.671747967328361,0.3785010244707069,783.3106154965516,1.078530290769075,0.2556304782365369,True,2000000,False
spam_flooding,0.11460786574818471,spammer_17,1,0.13501071493034109,27.233017945961393,0.8702447473450658,3.2229504590029228,35.879569996174965,0.24497803565126025,True,2000000,False
spam_flooding,0.11529654228805364,spammer_112,1,0.1732098958786015,54.10200466372369,0.609118081317166,8.780693054530236,31.940097572445286,0.2731832012088359,True,2000000,False
spam_flooding,0.11852621449874312,spammer_190,1,0.467431821948642,108.03896306755844,0.7574706244849487,4.4964518896127235,27.126072730837848,0.2518599134226028,True,2000000,False
spam_flooding,0.12055837464499564,spammer_13,1,0.8267279591536231,50.68850681370832,0.6884310544661291,8.1766373907093,59.36995202051157,0.4466780655745153,True,2000000,False
spam_flooding,0.1316745440944178,spammer_185,1,0.2241351448906755,15.753556620580767,0.7300839357999894,1.216331903096479,16.915652305233735,0.2086254078703509,True,2000000,False
spam_flooding,0.1393488568783513,spammer_39,1,0.4466306055886529,44.21240740955317,0.9191812693513172,10.784784093061287,20.87945880143794,0.20655897097350684,True,2000000,False
spam_flooding,0.14061734708958107,spammer_169,1,0.4226799375194474,20.767914810757155,0.6437688510251609,1.570195185101447,34.61624452280431,0.4231747408975099,True,2000000,False
spam_flooding,0.14220606289556015,spammer_189,1,0.33829870021723496,33.301321113020904,0.7233004326423099,7.172610091333021,94.46168569752624,0.2709880410339139,True,2000000,False
spam_flooding,0.14358955428708076,spammer_79,1,0.3967914825372755,30.20373787129212,0.9590814849688329,1.3500816967932758,23.543118779518807,0.3319298776923679,True,2000000,False
spam_flooding,0.14543064894616653,spammer_102,1,0.2538352737476593,51.17652725057342,0.44667777691431937,6.457312409305487,17.589568872077844,0.29323410754582485,True,2000000,False
spam_flooding,0.1470639227862902,spammer_95,1,0.3681993930855103,45.7819094881021,0.6150382818788108,7.691518979620724,67.82268196682489,0.323764223325436,True,2000000,False
spam_flooding,0.1507065886126402,spammer_87,1,0.4843138170154737,36.091075229776855,0.7580826955345399,1.9253689501862097,24.87701307549883,0.1617790520948526,True,2000000,False
spam_flooding,0.15262107967516092,spammer_86,1,0.3810468869119143,28.071614443954715,0.6053146541728804,1.1332080287348827,75.47713629694606,0.49988241031987807,True,2000000,False
spam_flooding,0.15842052770773551,spammer_85,1,0.7105272310624439,20.235337862829404,0.45168285362698785,9.096917003152802,19.57504516484515,0.136233815011446,True,2000000,False
spam_flooding,0.1609821104366843,spammer_183,1,0.3601341462895475,19.407139439143748,0.565405194376621,2.933202487387107,57.87382520450158,0.07896685240378072,True,2000000,False
spam_flooding,0.16216319295736525,user_126,0,0.2973098578510245,0.018959406040750373,0.06787994502354208,270.7112995381214,0.1551095439076349,0.13654648734174202,True,2000000,False
spam_flooding,0.1645929338197688,spammer_187,1,0.3078614573436039,42.53833834981626,0.5531436731312297,2.9399726098493892,36.113681790113844,0.24691868438229586,True,2000000,False
