user_id,message_velocity,is_abusive
user_0,4.515182146376281,0
user_1,1.3694138306639299,0
user_2,0.25439443787190774,0
user_3,25.112308644799395,1
user_4,1.8468750925568855,0
user_5,40.03557475158312,1
user_6,0.3580314378734205,0
user_7,0.30391713424838557,0
user_8,1.1158917462912816,0
user_9,0.5163344888309123,0
user_10,0.225351793091008,0
user_11,0.6844158273312706,0
user_12,2.306904016546368,0
user_13,1.0830437325496916,0
user_14,0.07134577463461282,0
user_15,0.28044187796612463,0
user_16,34.73687793506931,1
user_17,2.478497359219315,0
user_18,0.15416597250375935,0
user_19,0.8701362638780975,0
user_20,1.0253208422012252,0
user_21,29.004228873930238,1
user_22,1.6293836978474705,0
user_23,1.1011663438638428,0
user_24,0.3065828992618586,0
user_25,2.238368065707211,0
user_26,3.3782279963012947,0
user_27,3.8241530689041077,0
user_28,7.181346946312674,1
user_29,8.935320868030868,1
user_30,0.47484066481323856,0
user_31,0.6618404992948053,0
user_32,1.173610624811619,0
user_33,2.430725393662097,0
user_34,48.3414633958732,1
user_35,0.33230916075882894,0
user_36,21.89896777486126,1
user_37,1.9584943631819984,0
user_38,0.11539389827069452,0
user_39,0.1847251569066745,0
user_40,1.464451787568561,0
user_41,0.09850209870717433,0
user_42,0.589971319776197,0
user_43,1.52233403838903,0
user_44,0.9585992000644648,0
user_45,1.873689516474899,0
user_46,1.2358312423287432,0
user_47,1.021222097265417,0
user_48,0.836721290862641,0
user_49,6.141674351918658,1
user_50,15.117295509275495,1
user_51,1.065655765701285,0
user_52,0.4301082344749475,0
user_53,2.113123721307875,0
user_54,0.12015641782526454,0
user_55,0.2637125377500943,0
user_56,2.4763306207268543,0
user_57,3.07727959578122,0
user_58,0.3097432145379586,0
user_59,1.162649852949258,0
user_60,3.396363973929347,0
user_61,0.17488824018577626,0
user_62,0.8355865391229216,0
user_63,2.9570174578197497,0
user_64,12.148761593385558,1
user_65,0.37675100741373674,0
user_66,0.6178628697936487,0
user_67,0.5855757043222116,0
user_68,1.8211304653212823,0
user_69,5.3516972074375495,0
user_70,0.43509194248830796,0
user_71,0.5368956901185702,0
user_72,0.056376716648283795,0
user_73,1.0477794492444577,0
user_74,8.266259210103694,1
user_75,0.4107908282131156,0
user_76,1.0084081642104543,0
user_77,0.4157172203395893,0
user_78,2.1508314393591945,0
user_79,1.9541233927384742,0
user_80,1.500755621597657,0
user_81,1.1510778749285233,0
user_82,23.03644794246297,1
user_83,0.3096481599113348,0
user_84,13.937784045945834,1
user_85,0.025090421337705927,0
user_86,0.38523622058243645,0
user_87,0.2874063338087006,0
user_88,0.7334380514716526,0
user_89,0.22191662015891842,0
user_90,0.1806664275554946,0
user_91,3.147500560741491,0
user_92,1.6181441085658719,0
user_93,1.215198541029762,0
user_94,0.4153155681568547,0
user_95,27.75123225194523,1
user_96,1.5040048792243272,0
user_97,0.6443514237174659,0
user_98,3.411146023660878,0
user_99,2.2703432878963548,0
user_100,0.1318375892941261,0
user_101,3.4323457502662587,0
user_102,0.013859408416491614,0
user_103,1.6337435809353615,0
user_104,6.75315816104199,1
user_105,1.7659729299822189,0
user_106,0.38092480096203674,0
user_107,0.40623563857920886,0
user_108,2.058536327498686,0
user_109,2.8379341161951013,0
user_110,1.260066458380886,0
user_111,9.5841630720702,1
user_112,0.4195503054936319,0
user_113,0.7490812455600356,0
user_114,1.4960015786047247,0
user_115,1.0476529865831556,0
user_116,1.0174401500125403,0
user_117,1.9226427045987058,0
user_118,0.03692472162103292,0
user_119,0.292400355337234,0
user_120,4.616343619182035,0
user_121,0.69343109474605,0
user_122,31.355234573318896,1
user_123,5.101263024183084,0
user_124,2.8760805257691286,0
user_125,0.7294378981480404,0
user_126,0.5717193471460756,0
user_127,1.2206054880903416,0
user_128,1.7862383966369058,0
user_129,0.15334229602398433,0
user_130,6.915854621769476,0
user_131,1.0957429874722555,0
user_132,2.025051372530505,0
user_133,1.8184313343367349,0
user_134,0.5213431264006427,0
user_135,2.491992298630543,0
user_136,3.6669239427549547,0
user_137,1.0442765663267988,0
user_138,1.5745786123317003,0
user_139,2.382929212431307,0
user_140,0.6187236107064813,0
user_141,0.14804405878104082,0
user_142,0.054906156316285495,0
user_143,1.173441878530689,0
user_144,1.340448795219263,0
user_145,5.380634992827893,1
user_146,0.6698775363116171,0
user_147,1.1079803824185235,0
user_148,0.364677005144855,0
user_149,0.13381654348484592,0
user_150,12.57908940625521,1
user_151,1.5218061723069238,0
user_152,5.585335513049989,0
user_153,0.5850295711589681,0
user_154,0.47377719815420594,0
user_155,0.12255775287550486,0
user_156,37.87379923268602,1
user_157,1.7859640991990124,0
user_158,0.2854598042131631,0
user_159,0.4320089836898754,0
user_160,1.8807739316651637,0
user_161,0.4926183920834939,0
user_162,2.0085261073128393,0
user_163,1.4190457080561525,0
user_164,0.4269919384110953,0
user_165,2.1272727716350697,0
user_166,6.23380392239976,1
user_167,5.415814519172924,1
user_168,1.8243609175510325,0
user_169,0.1544353776717199,0
user_170,0.9621754981415568,0
user_171,0.8533486969534858,0
user_172,1.4350836493697017,0
user_173,0.0695434860308021,0
user_174,1.474687492174093,0
user_175,2.912024179763158,0
user_176,0.266779303150961,0
user_177,15.28394147108891,1
user_178,13.813473778072908,1
user_179,1.2851736683663166,0
user_180,1.5462407367674729,0
user_181,1.1832215408644802,0
user_182,0.7318912910252807,0
user_183,3.5363642756548788,0
user_184,0.10782623295473553,0
user_185,0.027584831770850554,0
user_186,16.48874872577167,1
user_187,8.841571882948685,1
user_188,0.03532050477106726,0
user_189,0.49662520025944423,0
user_190,1.7897331126598701,0
user_191,3.14912372113042,0
user_192,2.4404937089909673,0
user_193,0.2929999440606704,0
user_194,2.4663137748651294,0
user_195,0.7981190312289075,0
user_196,2.2469317550153804,0
user_197,4.005206886598989,0
user_198,0.8405334141632395,0
user_199,2.106949480282526,0
user_200,3.492668521301448,0
user_201,2.626998836284995,0
user_202,3.3881857718188892,0
user_203,0.01634520992276322,0
user_204,0.14358841582271287,0
user_205,4.495458574782428,0
user_206,1.2779959365828957,0
user_207,0.8925219954342865,0
user_208,0.5977295018255846,0
user_209,2.093756810494616,0
user_210,2.3382465477731125,0
user_211,11.82049596573356,1
user_212,12.974613156953929,1
user_213,3.279927996331202,0
user_214,0.1867589663286763,0
user_215,2.150145820618641,0
user_216,0.15991306836807817,0
user_217,17.072084716531,1
user_218,22.251858538085813,1
user_219,0.1272731258704681,0
user_220,48.15458562058092,1
user_221,0.6945828907129687,0
user_222,4.413246806944866,0
user_223,2.0998488451745128,0
user_224,0.13079099054693588,0
user_225,1.2260406113422395,0
user_226,3.552356513217136,0
user_227,1.0177576640594315,0
user_228,11.323543695829262,1
user_229,6.264909959311712,1
user_230,1.5713525796104575,0
user_231,1.313330665804303,0
user_232,0.7046948668804007,0
user_233,3.0442538072553447,0
user_234,4.954305159377866,0
user_235,40.02526922879482,1
user_236,27.17721229160009,1
user_237,7.435242911889049,0
user_238,13.071096637333488,1
user_239,1.110665899771566,0
user_240,1.7848518571751613,0
user_241,1.481511259512033,0
user_242,3.4713491542239714,0
user_243,8.298427258987584,1
user_244,3.314513742680229,0
user_245,1.4518995431084658,0
user_246,0.3126062421540967,0
user_247,0.6539303019251,0
user_248,0.12138342664977719,0
user_249,6.425798363328807,0
user_250,1.1521176516181348,0
user_251,2.5213607512319953,0
user_252,0.26621048115073254,0
user_253,2.593491767050907,0
user_254,1.9404060062942015,0
user_255,0.81255375988967,0
user_256,3.0155885700703804,0
user_257,5.267208168665114,1
user_258,2.4954715844941293,0
user_259,0.2445142649017195,0
user_260,0.7192105496371441,0
user_261,2.768869811150452,0
user_262,0.9486233567096602,0
user_263,0.47908333822509186,0
user_264,25.0042614000331,1
user_265,12.258668396727124,0
user_266,1.215977388962091,0
user_267,4.344257524311654,0
user_268,0.4262286668717198,0
user_269,0.20744451646963297,0
user_270,1.3977715538829272,0
user_271,1.6707443087598755,0
user_272,0.6651306934456591,0
user_273,1.670161925278653,0
user_274,2.2197106214407727,0
user_275,2.867655166962726,0
user_276,1.2346718714702207,0
user_277,0.7749709709821755,0
user_278,0.04380753214814202,0
user_279,1.4525984505910194,0
user_280,0.3592222402401652,0
user_281,0.021977214398503173,0
user_282,1.337096063497417,0
user_283,0.8629793442426468,0
user_284,0.6421539216376676,0
user_285,2.2963076065795525,0
user_286,1.459635713029628,0
user_287,4.479285623062001,0
user_288,3.9174941445631184,0
user_289,0.4481031815270936,0
user_290,5.870479646370887,0
user_291,0.5979240481507497,0
user_292,0.4119427015734044,0
user_293,6.379752197124159,1
user_294,0.24713985233500946,0
user_295,1.5361260766137097,0
user_296,0.6362089736922079,0
user_297,0.9635717124698905,0
user_298,0.28369277566982476,0
user_299,0.06259081907634796,0
user_300,0.4898221779467183,0
user_301,0.13932886179055137,0
user_302,0.9264440150480686,0
user_303,0.6794716732663778,0
user_304,1.7586861510188134,0
user_305,21.064942438261195,1
user_306,0.1279431455645014,0
user_307,3.805040319568392,0
user_308,8.24176843128651,1
user_309,2.0690358603214625,0
user_310,0.3523485467722999,0
user_311,0.9939938470029216,0
user_312,0.6904688445005267,0
user_313,2.0643434105847636,0
user_314,7.909366218823973,1
user_315,3.38365013149592,0
user_316,1.1392942535296033,0
user_317,0.8897148691253263,0
user_318,0.41653920489097995,0
user_319,0.710497477203708,0
user_320,8.887247612561357,1
user_321,0.595123845347974,0
user_322,3.3181198499145372,0
user_323,1.7049494368395475,0
user_324,1.0350546327733277,0
user_325,12.702583632948226,1
user_326,2.052324973212614,0
user_327,0.20472700009396833,0
user_328,0.6766722382119352,0
user_329,1.2686725818021294,0
user_330,6.459293658254719,0
user_331,0.40619179313519993,0
user_332,0.24883243888473883,0
user_333,0.26274731243144106,0
user_334,0.5034087723231698,0
user_335,3.406127174033873,0
user_336,12.434123501127026,1
user_337,6.057963249023881,0
user_338,0.7608869906136456,0
user_339,3.009366092952232,0
user_340,0.44741262530025694,0
user_341,1.6568393980226754,0
user_342,1.2204756328571134,0
user_343,0.49271254621597627,0
user_344,0.31061697321910625,0
user_345,0.8312168251047458,0
user_346,0.41641887535440875,0
user_347,1.4147994861440347,0
user_348,1.3056796024386654,0
user_349,0.9841820670427913,0
user_350,0.07982197718568199,0
user_351,0.21652399024789742,0
user_352,51.012013113953245,1
user_353,2.490105920654848,0
user_354,1.7162120265305272,0
user_355,1.3581698912537097,0
user_356,0.7961367202580667,0
user_357,3.9788340723311713,0
user_358,5.029764584123537,0
user_359,1.9688270451907612,0
user_360,0.29993371455119655,0
user_361,18.51393153188622,1
user_362,2.766115711982217,0
user_363,2.379075166547802,0
user_364,0.26807279844827697,0
user_365,2.527654923846013,0
user_366,1.1105639345190665,0
user_367,3.1458040009414985,0
user_368,2.5441239942721046,0
user_369,0.7096793487266057,0
user_370,0.5379679131459632,0
user_371,1.047904223543394,0
user_372,3.4475097743258756,0
user_373,1.1764235732666453,0
user_374,1.468198955785996,0
user_375,4.215925025898313,0
user_376,0.6117394733269641,0
user_377,2.3700020935204007,0
user_378,1.1436207870735422,0
user_379,2.330985020544108,0
user_380,0.5603438270937007,0
user_381,2.043552092802617,0
user_382,13.43713556386143,1
user_383,3.1405010165789067,0
user_384,2.5827119453115044,0
user_385,2.8106159358175313,0
user_386,0.7594719468147965,0
user_387,0.24363268488062426,0
user_388,1.9215646464673581,0
user_389,1.5372663131060862,0
user_390,1.1737036517934571,0
user_391,0.6362747906898951,0
user_392,3.5863142089854776,0
user_393,0.7683684892185335,0
user_394,4.414235605495817,0
user_395,1.323666913662831,0
user_396,1.418016477004609,0
user_397,25.566935225406965,1
user_398,1.2490731959150965,0
user_399,3.8362040367684394,0
user_400,0.24826576368618258,0
user_401,1.3998312855510227,0
user_402,2.000235455825088,0
user_403,3.8968143195811757,0
user_404,0.18026805682767627,0
user_405,2.7385771662276643,0
user_406,3.804461911444914,0
user_407,1.0973270789529739,0
user_408,0.7637472651135204,0
user_409,9.08264886300741,1
user_410,0.006964176099514327,0
user_411,0.7616671422820173,0
user_412,3.7858882142295625,0
user_413,0.6391597289377429,0
user_414,0.902816660238509,0
user_415,0.9034235258642327,0
user_416,0.29108175481214515,0
user_417,0.8143143243840105,0
user_418,0.6750518745595924,0
user_419,1.500586158776772,0
user_420,15.89268197035989,1
user_421,4.86899740840864,0
user_422,0.8032516718049103,0
user_423,62.68081615150759,1
user_424,1.3572289861334186,0
user_425,18.86136255215999,1
user_426,3.4249722852174456,0
user_427,0.31735564471322375,0
user_428,11.387857932954638,1
user_429,0.1019504102687347,0
user_430,0.9057519754404326,0
user_431,0.8717722076813704,0
user_432,1.2302451857068122,0
user_433,0.30120762931293826,0
user_434,4.381367563897028,0
user_435,0.47359704853899903,0
user_436,0.7882343514108694,0
user_437,6.697836032995106,1
user_438,1.6134746734763037,0
user_439,7.50992973866705,1
user_440,1.6716220842417777,0
user_441,6.099360586013728,1
user_442,0.295016564177678,0
user_443,0.4080729333134928,0
user_444,7.786195164114472,1
user_445,2.9037545061808943,0
user_446,0.7592137342126326,0
user_447,0.3440901154934712,0
user_448,3.3998979429463567,0
user_449,5.893871396304491,1
user_450,0.040335802836475323,0
user_451,1.31215309311655,0
user_452,3.3477945312327413,0
user_453,0.627409207753548,0
user_454,0.7163097121628066,0
user_455,0.4680925647229093,0
user_456,0.7899540589197167,0
user_457,0.8593880926366682,0
user_458,4.4479008317283055,0
user_459,0.2264317471845313,0
user_460,1.0024804944928747,0
user_461,2.4130716808948502,0
user_462,0.03408838421631018,0
user_463,1.1701316335196945,0
user_464,0.4473820198934083,0
user_465,2.7020806307435876,0
user_466,1.1188418204581303,0
user_467,0.4768147075933993,0
user_468,29.56888527693557,1
user_469,1.2888610033022339,0
user_470,1.2117532731104779,0
user_471,2.65565878863354,0
user_472,0.016585094447545794,0
user_473,3.4541572932797724,0
user_474,1.3647664652947387,0
user_475,1.6406013441112688,0
user_476,3.6873143411569522,0
user_477,0.7246661989918026,0
user_478,0.07215699643796583,0
user_479,2.0093086356359446,0
user_480,14.242022189851156,1
user_481,0.7397133853877825,0
user_482,0.6593227165842802,0
user_483,0.5288573094083263,0
user_484,0.9695396800353926,0
user_485,4.142882471269454,0
user_486,0.362993419866071,0
user_487,8.04169302005588,1
user_488,0.07919291714966202,0
user_489,1.3626432599813403,0
user_490,2.210474938720102,0
user_491,0.11716575868837052,0
user_492,1.0262553399946028,0
user_493,0.855935998693286,0
user_494,2.564735547856794,0
user_495,1.7796732295636821,0
user_496,1.3382413195851963,0
user_497,0.14407610190997983,0
user_498,0.22069567322928005,0
user_499,0.8859015191863082,0
user_500,1.1710047692276047,0
user_501,1.9764116686957105,0
user_502,1.6128565727556041,0
user_503,2.8376579820754193,0
user_504,1.008326499256862,0
user_505,6.593337626107994,0
user_506,0.06033765180806863,0
user_507,3.890375336212883,0
user_508,1.2588043764688535,0
user_509,0.05180328531631772,0
user_510,0.5293424471178192,0
user_511,5.31370488393338,0
user_512,0.9642921077976874,0
user_513,2.7921409099486185,0
user_514,2.64839631209198,0
user_515,14.070086402878069,1
user_516,0.19271665120746606,0
user_517,16.91677949688237,1
user_518,1.9352046558305664,0
user_519,8.787603814176782,1
user_520,2.346146000006981,0
user_521,1.474813629603244,0
user_522,1.4351347636081293,0
user_523,0.03705512061623284,0
user_524,0.03224829624039197,0
user_525,1.1291455807043316,0
user_526,2.405058784534688,0
user_527,0.6478179252724255,0
user_528,0.7710735039344112,0
user_529,1.481299361442173,0
user_530,6.210595555261963,0
user_531,0.8113262903867127,0
user_532,2.0067266639604986,0
user_533,0.1756000043709922,0
user_534,0.507913659626739,0
user_535,0.39909174893924515,0
user_536,5.1803560283194905,1
user_537,0.837329620338153,0
user_538,1.7074989729396708,0
user_539,4.492434380609664,0
user_540,0.14049545796151042,0
user_541,3.16941444021128,0
user_542,0.9449811646520885,0
user_543,0.27414358388519783,0
user_544,0.3953072475265249,0
user_545,1.5732195892028402,0
user_546,1.0782776288886617,0
user_547,0.2913386550350509,0
user_548,0.30950019533182527,0
user_549,0.6464634616096115,0
user_550,39.770842165267744,1
user_551,3.9414818307101314,0
user_552,0.286550544864278,0
user_553,2.1297052132219063,0
user_554,0.2506693271902603,0
user_555,0.3812560008608794,0
user_556,1.1549594764362556,0
user_557,1.3015587682942011,0
user_558,25.993248112914237,1
user_559,0.20805699145410048,0
user_560,4.6735145291299185,0
user_561,2.4872812046004187,0
user_562,1.2006221723548482,0
user_563,10.250144999102648,1
user_564,0.4511586352144267,0
user_565,1.0273987258764805,0
user_566,7.486962611804165,1
user_567,0.11877726029236847,0
user_568,1.0252305664681176,0
user_569,1.3462321148821124,0
user_570,0.6411272009178228,0
user_571,1.2511400115524602,0
user_572,3.1633671531605376,0
user_573,1.6113998540773142,0
user_574,3.0294309573307947,0
user_575,2.7211302759313987,0
user_576,1.7098114375932973,0
user_577,2.0958305874390963,0
user_578,3.19131947707823,0
user_579,0.044525267314533025,0
user_580,0.20694586110563346,0
user_581,2.0409882047411125,0
user_582,2.5553511332378585,0
user_583,1.0622929579643954,0
user_584,8.383273427118551,1
user_585,5.959745201961612,0
user_586,0.45125954551517555,0
user_587,1.164745510166507,0
user_588,0.1697205259437436,0
user_589,1.1689290286048342,0
user_590,0.6275341349836667,0
user_591,4.032991463352827,0
user_592,4.1523808902581525,0
user_593,0.10537147543666245,0
user_594,1.8473864926819688,0
user_595,13.726817290949638,1
user_596,1.4549942857122522,0
user_597,25.521128448769126,1
user_598,5.204753496737626,0
user_599,0.20904179825070865,0
user_600,0.03734133342376697,0
user_601,8.909857702172301,1
user_602,2.207173383875785,0
user_603,0.8856224810935628,0
user_604,8.777293142485469,0
user_605,0.9005430726368143,0
user_606,2.375725050955962,0
user_607,0.37417279417976396,0
user_608,16.409958207372405,1
user_609,0.4787787730106095,0
user_610,0.2456464247919763,0
user_611,4.313352649199482,0
user_612,1.526347526595154,0
user_613,0.48075259510032187,0
user_614,0.7897568637681348,0
user_615,0.39195871872583565,0
user_616,0.0474435736433325,0
user_617,0.689548581258302,0
user_618,0.9614296720542206,0
user_619,0.3078182673912576,0
user_620,2.2481659570114463,0
user_621,2.7943989162218834,0
user_622,1.4761331256353456,0
user_623,0.049600370024978566,0
user_624,1.4382115341461703,0
user_625,0.9852875404046919,0
user_626,0.2006156236745076,0
user_627,0.8439835798862854,0
user_628,1.0147140201139964,0
user_629,13.722054323249505,1
user_630,2.3959609350479427,0
user_631,0.9110602637929688,0
user_632,5.752052223066979,1
user_633,0.980713273170019,0
user_634,0.5172520726116873,0
user_635,2.9504812566046534,0
user_636,0.060637524596554734,0
user_637,0.1662803262143192,0
user_638,6.475773982844149,0
user_639,1.036388934313511,0
user_640,1.8183349722866073,0
user_641,0.01472834307684484,0
user_642,1.0938196403590248,0
user_643,9.317478910836826,1
user_644,5.818376896080872,1
user_645,0.21358275888699207,0
user_646,1.7541878447376509,0
user_647,0.33499706138677077,0
user_648,0.16567322592761352,0
user_649,1.838692409267399,0
user_650,32.521940544489084,1
user_651,12.793508880956221,1
user_652,3.071555328682141,0
user_653,2.427173808895089,0
user_654,2.5296818540218853,0
user_655,27.52050318785216,1
user_656,2.549846414498278,0
user_657,1.547458502580133,0
user_658,1.972856752480381,0
user_659,5.622500313190151,1
user_660,0.26071722977272505,0
user_661,0.3711812372708309,0
user_662,0.616234686497144,0
user_663,2.338819646391521,0
user_664,1.0343176630851507,0
user_665,1.9051784095934494,0
user_666,8.412946848071556,0
user_667,1.5761296351988352,0
user_668,1.710221692913053,0
user_669,5.311321165236195,1
user_670,0.9315829528101585,0
user_671,1.9483544682268334,0
user_672,0.8313653691111208,0
user_673,0.6955284758209456,0
user_674,0.06140361306589301,0
user_675,1.2965276120289937,0
user_676,1.9378823512333057,0
user_677,3.10035951190165,0
user_678,0.8215480520310372,0
user_679,1.346020682911364,0
user_680,0.35484134842503684,0
user_681,1.4977170003383151,0
user_682,0.21159844455399063,0
user_683,3.5958798094338675,0
user_684,0.40681438753074295,0
user_685,0.29946458213273686,0
user_686,1.0167314138303236,0
user_687,3.0690090026172734,0
user_688,1.0848448036516771,0
user_689,1.3482320140276178,0
user_690,0.7441063595452103,0
user_691,0.44787882063600926,0
user_692,0.5899863065833906,0
user_693,0.21040016941520512,0
user_694,0.9071263832471067,0
user_695,0.1145065838339056,0
user_696,1.1002475181443723,0
user_697,2.648114826183236,0
user_698,0.4289538554637765,0
user_699,1.8402339104390173,0
user_700,0.27519790519614107,0
user_701,18.33330120789834,1
user_702,0.9654812544529392,0
user_703,2.457297481754027,0
user_704,3.040515939793504,0
